# Shell ID 	 x 	 y
0	0.000000000000	0.000000000000
1	1.000000000000	0.000000000000
1	0.500000000000	0.866025403784
1	-0.500000000000	0.866025403784
1	-1.000000000000	0.000000000000
1	-0.500000000000	-0.866025403784
1	0.500000000000	-0.866025403784
2	2.000000000000	0.000000000000
2	1.500000000000	0.866025403784
2	1.000000000000	1.732050807569
2	0.000000000000	1.732050807569
2	-1.000000000000	1.732050807569
2	-1.500000000000	0.866025403784
2	-2.000000000000	0.000000000000
2	-1.500000000000	-0.866025403784
2	-1.000000000000	-1.732050807569
2	0.000000000000	-1.732050807569
2	1.000000000000	-1.732050807569
2	1.500000000000	-0.866025403784
3	3.000000000000	0.000000000000
3	2.500000000000	0.866025403784
3	2.000000000000	1.732050807569
3	1.500000000000	2.598076211353
3	0.500000000000	2.598076211353
3	-0.500000000000	2.598076211353
3	-1.500000000000	2.598076211353
3	-2.000000000000	1.732050807569
3	-2.500000000000	0.866025403784
3	-3.000000000000	0.000000000000
3	-2.500000000000	-0.866025403784
3	-2.000000000000	-1.732050807569
3	-1.500000000000	-2.598076211353
3	-0.500000000000	-2.598076211353
3	0.500000000000	-2.598076211353
3	1.500000000000	-2.598076211353
3	2.000000000000	-1.732050807569
3	2.500000000000	-0.866025403784
4	4.000000000000	0.000000000000
4	3.500000000000	0.866025403784
4	3.000000000000	1.732050807569
4	2.500000000000	2.598076211353
4	2.000000000000	3.464101615138
4	1.000000000000	3.464101615138
4	0.000000000000	3.464101615138
4	-1.000000000000	3.464101615138
4	-2.000000000000	3.464101615138
4	-2.500000000000	2.598076211353
4	-3.000000000000	1.732050807569
4	-3.500000000000	0.866025403784
4	-4.000000000000	0.000000000000
4	-3.500000000000	-0.866025403784
4	-3.000000000000	-1.732050807569
4	-2.500000000000	-2.598076211353
4	-2.000000000000	-3.464101615138
4	-1.000000000000	-3.464101615138
4	0.000000000000	-3.464101615138
4	1.000000000000	-3.464101615138
4	2.000000000000	-3.464101615138
4	2.500000000000	-2.598076211353
4	3.000000000000	-1.732050807569
4	3.500000000000	-0.866025403784
5	5.000000000000	0.000000000000
5	4.500000000000	0.866025403784
5	4.000000000000	1.732050807569
5	3.500000000000	2.598076211353
5	3.000000000000	3.464101615138
5	2.500000000000	4.330127018922
5	1.500000000000	4.330127018922
5	0.500000000000	4.330127018922
5	-0.500000000000	4.330127018922
5	-1.500000000000	4.330127018922
5	-2.500000000000	4.330127018922
5	-3.000000000000	3.464101615138
5	-3.500000000000	2.598076211353
5	-4.000000000000	1.732050807569
5	-4.500000000000	0.866025403784
